target,model,target_mode,params,cv_r2,cv_rmse,cv_mae
branches,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.08}",0.5360304799224156,5.2208631232957465,4.171066932701323
branches,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.05}",0.5661984333394677,4.9780687828674415,4.004789958989784
branches,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.05}",0.5648460240121189,5.011199798406798,4.130484382520943
branches,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.1}",0.5892685835972193,4.876635249361717,3.9034162822863805
branches,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.1}",0.5528972433028507,5.081544430494024,4.137007359795247
branches,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.08}",0.6212013239636717,4.662878754373321,3.6743418901491642
branches,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.08}",0.6096859616640457,4.716490832460949,3.7875717765211134
branches,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.02}",0.6030044972966409,4.764192787654707,3.7466715307077214
branches,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.02}",0.5398826607738119,5.202604558354643,4.185902556649088
branches,GradientBoosting,raw,"{'subsample': 0.7, 'n_estimators': 200, 'min_samples_leaf': 2, 'max_depth': 2, 'learning_rate': 0.1}",0.2699848682031748,6.615219387479442,5.393982569334079
branches,GradientBoosting,log1p,"{'subsample': 0.7, 'n_estimators': 200, 'min_samples_leaf': 2, 'max_depth': 2, 'learning_rate': 0.1}",0.2095460802413199,6.821016937182462,5.618392021512401
branches,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 1, 'max_depth': 2, 'learning_rate': 0.08}",0.26991183379913525,6.63275923745671,5.262962885974647
branches,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 1, 'max_depth': 2, 'learning_rate': 0.08}",0.30229993635864194,6.513959095248971,5.235305680254254
branches,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.1}",0.6054674664829445,4.775193981725234,3.7939599383167852
branches,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.1}",0.60702614776943,4.68911555574457,3.743021171477043
branches,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.02}",0.48211008157066415,5.524008398028916,4.416504184773029
branches,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.02}",0.4259329512850861,5.807723511424212,4.704172385789463
branches,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 400, 'min_samples_leaf': 1, 'max_depth': 2, 'learning_rate': 0.08}",0.3756103202573041,6.13403077476262,4.970164810550269
branches,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 400, 'min_samples_leaf': 1, 'max_depth': 2, 'learning_rate': 0.08}",0.34324270339560603,6.242206394855889,4.872929591425298
branches,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.1}",0.6191144605583988,4.634858447240706,3.6535570052368476
branches,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.1}",0.6233125043535169,4.635599178090338,3.6434074816485484
branches,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 4, 'learning_rate': 0.02}",0.44610808754350667,5.733481922149096,4.49175808528624
branches,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 4, 'learning_rate': 0.02}",0.3417124335048285,6.298079650176463,4.953725392958105
branches,GradientBoosting,raw,"{'subsample': 0.7, 'n_estimators': 700, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.05}",0.5297459847723041,5.2454268072763215,4.169483763969239
branches,GradientBoosting,log1p,"{'subsample': 0.7, 'n_estimators': 700, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.05}",0.429877978032683,5.869793406980191,4.767519345401638
branches,Ridge,raw,{'alpha': 0.01},0.029024410806202484,7.780094241177258,6.662157621689827
branches,Ridge,raw,{'alpha': 0.1},0.03520856568306856,7.7572045637154305,6.623847870935398
branches,Ridge,raw,{'alpha': 1.0},0.0272106251499022,7.784003364227864,6.4942850798814415
branches,Ridge,raw,{'alpha': 5.0},0.00829133467743357,7.8601937618220505,6.435777984928985
branches,Ridge,raw,{'alpha': 10.0},-0.0003360197632522155,7.895622750478327,6.427454497079253
branches,Ridge,raw,{'alpha': 20.0},-0.010369269506324285,7.93618032919797,6.423573094077109
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.3, 'alpha': 0.01}",0.02267062849692607,7.802052300987103,6.469439312100843
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.1, 'alpha': 0.05}",0.0017439942523753914,7.888465707290679,6.425716957437753
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.9, 'alpha': 0.0005}",0.032157597891418366,7.769264583224178,6.658921985095882
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.7, 'alpha': 0.0005}",0.032940357824593126,7.766190462485179,6.6520409088937695
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.1, 'alpha': 0.0005}",0.034665522411746676,7.758816110038863,6.631016638413902
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.7, 'alpha': 0.01}",0.02528869034220078,7.790869343819315,6.491733045720916
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.5, 'alpha': 0.01}",0.023968568270993473,7.796623888230025,6.478192981415795
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.5, 'alpha': 0.0005}",0.03360112590218804,7.763393040748943,6.644542508234257
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.7, 'alpha': 0.05}",0.007276070070477125,7.865158155411289,6.440867339975993
branches,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.1, 'alpha': 0.1}",-0.008122983039080744,7.928523976969122,6.421131054554972
